일별,성별,연령대별,업종,카드이용건수(천건),Unnamed: 5,Unnamed: 6,Unnamed: 7
20190222,F,40대,M001_한식,433.9,,,
20190222,F,50대,M001_한식,316.9,,,
20190222,F,60대,M001_한식,106.1,,,
20190222,F,70대,M001_한식,29.8,,,
20190222,M,20대,M001_한식,451.7,,,
20190222,M,30대,M001_한식,560.9,,,
20190222,M,40대,M001_한식,612.5,,,
20190222,M,50대,M001_한식,481.1,,,
20190222,M,60대,M001_한식,194.6,,,
20190222,M,70대,M001_한식,63.1,,,
20190223,F,20대,M001_한식,357.2,,,
20190223,F,30대,M001_한식,355.9,,,
20190223,F,40대,M001_한식,441.9,,,
20190223,F,50대,M001_한식,318.6,,,
20190223,F,60대,M001_한식,109.1,,,
20190223,F,70대,M001_한식,30.0,,,
20190223,M,20대,M001_한식,481.5,,,
20190223,M,30대,M001_한식,599.5,,,
20190223,M,40대,M001_한식,672.4,,,
20190223,M,50대,M001_한식,524.9,,,
20190223,M,60대,M001_한식,208.4,,,
20190223,M,70대,M001_한식,68.5,,,
20190224,F,20대,M001_한식,320.9,,,
20190224,F,30대,M001_한식,298.5,,,
20190224,F,40대,M001_한식,367.1,,,
20190224,F,50대,M001_한식,280.1,,,
20190224,F,60대,M001_한식,98.3,,,
20190224,F,70대,M001_한식,25.9,,,
20190224,M,20대,M001_한식,450.8,,,
20190224,M,30대,M001_한식,525.5,,,
20190224,M,40대,M001_한식,569.1,,,
20190224,M,50대,M001_한식,457.5,,,
20190224,M,60대,M001_한식,191.4,,,
20190224,M,70대,M001_한식,59.2,,,
20190225,F,20대,M001_한식,349.0,,,
20190225,F,30대,M001_한식,322.1,,,
20190225,F,40대,M001_한식,382.2,,,
20190225,F,50대,M001_한식,290.9,,,
20190225,F,60대,M001_한식,101.4,,,
20190225,F,70대,M001_한식,29.0,,,
20190225,M,20대,M001_한식,424.6,,,
20190225,M,30대,M001_한식,493.5,,,
20190225,M,40대,M001_한식,526.8,,,
20190225,M,50대,M001_한식,421.3,,,
20190225,M,60대,M001_한식,181.6,,,
20190225,M,70대,M001_한식,63.3,,,
20190226,F,20대,M001_한식,351.3,,,
20190226,F,30대,M001_한식,334.0,,,
20190226,F,40대,M001_한식,410.2,,,
20190226,F,50대,M001_한식,306.3,,,
20190226,F,60대,M001_한식,106.0,,,
20190226,F,70대,M001_한식,30.2,,,
20190226,M,20대,M001_한식,430.0,,,
20190226,M,30대,M001_한식,508.6,,,
20190226,M,40대,M001_한식,553.1,,,
20190226,M,50대,M001_한식,443.2,,,
20190226,M,60대,M001_한식,189.3,,,
20190226,M,70대,M001_한식,67.2,,,
20190227,F,20대,M001_한식,356.9,,,
20190227,F,30대,M001_한식,339.6,,,
20190227,F,40대,M001_한식,416.6,,,
20190227,F,50대,M001_한식,308.1,,,
20190227,F,60대,M001_한식,106.3,,,
20190227,F,70대,M001_한식,30.4,,,
20190227,M,20대,M001_한식,428.6,,,
20190227,M,30대,M001_한식,520.5,,,
20190227,M,40대,M001_한식,569.8,,,
20190227,M,50대,M001_한식,452.2,,,
20190227,M,60대,M001_한식,191.8,,,
20190227,M,70대,M001_한식,64.6,,,
20190228,F,20대,M001_한식,383.3,,,
20190228,F,30대,M001_한식,371.6,,,
20190228,F,40대,M001_한식,454.0,,,
20190228,F,50대,M001_한식,324.8,,,
20190228,F,60대,M001_한식,113.0,,,
20190228,F,70대,M001_한식,31.6,,,
20190228,M,20대,M001_한식,459.0,,,
20190228,M,30대,M001_한식,566.0,,,
20190228,M,40대,M001_한식,618.4,,,
20190228,M,50대,M001_한식,488.2,,,
20190228,M,60대,M001_한식,202.9,,,
20190228,M,70대,M001_한식,67.4,,,
20190301,F,20대,M001_한식,374.8,,,
20190301,F,30대,M001_한식,350.8,,,
20190301,F,40대,M001_한식,446.1,,,
20190301,F,50대,M001_한식,326.2,,,
20190301,F,60대,M001_한식,112.7,,,
20190301,F,70대,M001_한식,30.7,,,
20190301,M,20대,M001_한식,490.8,,,
20190301,M,30대,M001_한식,595.8,,,
20190301,M,40대,M001_한식,675.9,,,
20190301,M,50대,M001_한식,537.4,,,
20190301,M,60대,M001_한식,216.6,,,
20190301,M,70대,M001_한식,70.1,,,
20190302,F,20대,M001_한식,370.6,,,
20190302,F,30대,M001_한식,352.6,,,
20190302,F,40대,M001_한식,440.4,,,
20190302,F,50대,M001_한식,323.3,,,
20190302,F,60대,M001_한식,114.0,,,
20190302,F,70대,M001_한식,31.0,,,
20190302,M,20대,M001_한식,499.0,,,
20190302,M,30대,M001_한식,598.0,,,
20190302,M,40대,M001_한식,663.0,,,
20190302,M,50대,M001_한식,536.7,,,
20190302,M,60대,M001_한식,213.9,,,
20190302,M,70대,M001_한식,68.0,,,
20190303,F,20대,M001_한식,323.5,,,
20190303,F,30대,M001_한식,281.2,,,
20190303,F,40대,M001_한식,347.9,,,
20190303,F,50대,M001_한식,271.8,,,
20190303,F,60대,M001_한식,95.2,,,
20190303,F,70대,M001_한식,25.5,,,
20190303,M,20대,M001_한식,467.5,,,
20190303,M,30대,M001_한식,503.2,,,
20190303,M,40대,M001_한식,539.4,,,
20190303,M,50대,M001_한식,451.7,,,
20190303,M,60대,M001_한식,185.5,,,
20190303,M,70대,M001_한식,57.6,,,
20190304,F,20대,M001_한식,411.1,,,
20190304,F,30대,M001_한식,307.6,,,
20190304,F,40대,M001_한식,369.6,,,
20190304,F,50대,M001_한식,288.5,,,
20190304,F,60대,M001_한식,101.6,,,
20190304,F,70대,M001_한식,29.8,,,
20190304,M,20대,M001_한식,492.5,,,
20190304,M,30대,M001_한식,484.8,,,
20190304,M,40대,M001_한식,514.5,,,
20190304,M,50대,M001_한식,418.0,,,
20190304,M,60대,M001_한식,181.1,,,
20190304,M,70대,M001_한식,62.2,,,
20190305,F,20대,M001_한식,407.3,,,
20190305,F,30대,M001_한식,292.7,,,
20190305,F,40대,M001_한식,358.3,,,
20190305,F,50대,M001_한식,288.8,,,
20190305,F,60대,M001_한식,101.0,,,
20190305,F,70대,M001_한식,28.3,,,
20190305,M,20대,M001_한식,487.9,,,
20190305,M,30대,M001_한식,473.3,,,
20190305,M,40대,M001_한식,508.7,,,
20190305,M,50대,M001_한식,425.3,,,
20190305,M,60대,M001_한식,181.1,,,
20190305,M,70대,M001_한식,61.0,,,
20190306,F,20대,M001_한식,408.7,,,
20190306,F,30대,M001_한식,302.4,,,
20190306,F,40대,M001_한식,366.4,,,
20190306,F,50대,M001_한식,291.9,,,
20190306,F,60대,M001_한식,100.7,,,
20190306,F,70대,M001_한식,27.9,,,
20190306,M,20대,M001_한식,491.0,,,
20190306,M,30대,M001_한식,488.4,,,
20190306,M,40대,M001_한식,520.2,,,
20190306,M,50대,M001_한식,439.2,,,
20190306,M,60대,M001_한식,182.2,,,
20190306,M,70대,M001_한식,60.6,,,
20190307,F,20대,M001_한식,413.1,,,
20190307,F,30대,M001_한식,314.3,,,
20190307,F,40대,M001_한식,380.9,,,
20190307,F,50대,M001_한식,302.1,,,
20190307,F,60대,M001_한식,103.9,,,
20190307,F,70대,M001_한식,29.6,,,
20190307,M,20대,M001_한식,493.4,,,
20190307,M,30대,M001_한식,497.4,,,
20190307,M,40대,M001_한식,534.2,,,
20190307,M,50대,M001_한식,446.1,,,
20190307,M,60대,M001_한식,188.1,,,
20190307,M,70대,M001_한식,64.3,,,
20190308,F,20대,M001_한식,419.6,,,
20190308,F,30대,M001_한식,357.6,,,
20190308,F,40대,M001_한식,421.6,,,
20190308,F,50대,M001_한식,318.4,,,
20190308,F,60대,M001_한식,110.0,,,
20190308,F,70대,M001_한식,30.7,,,
20190308,M,20대,M001_한식,515.1,,,
20190308,M,30대,M001_한식,558.2,,,
20190308,M,40대,M001_한식,595.5,,,
20190308,M,50대,M001_한식,477.8,,,
20190308,M,60대,M001_한식,201.3,,,
20190308,M,70대,M001_한식,66.5,,,
20190309,F,20대,M001_한식,384.4,,,
20190309,F,30대,M001_한식,366.6,,,
20190309,F,40대,M001_한식,461.2,,,
20190309,F,50대,M001_한식,327.9,,,
20190309,F,60대,M001_한식,116.6,,,
20190309,F,70대,M001_한식,31.7,,,
20190309,M,20대,M001_한식,530.1,,,
20190309,M,30대,M001_한식,618.8,,,
20190309,M,40대,M001_한식,679.7,,,
20190309,M,50대,M001_한식,534.3,,,
20190309,M,60대,M001_한식,215.5,,,
20190309,M,70대,M001_한식,69.7,,,
20190310,F,20대,M001_한식,327.0,,,
20190310,F,30대,M001_한식,282.7,,,
20190310,F,40대,M001_한식,342.6,,,
20190310,F,50대,M001_한식,266.9,,,
20190310,F,60대,M001_한식,94.4,,,
20190310,F,70대,M001_한식,24.2,,,
20190310,M,20대,M001_한식,476.8,,,
20190310,M,30대,M001_한식,503.2,,,
20190310,M,40대,M001_한식,531.8,,,
20190310,M,50대,M001_한식,437.9,,,
20190310,M,60대,M001_한식,183.3,,,
20190310,M,70대,M001_한식,55.8,,,
20190311,F,20대,M001_한식,402.9,,,
20190311,F,30대,M001_한식,291.9,,,
20190311,F,40대,M001_한식,345.6,,,
20190311,F,50대,M001_한식,280.0,,,
20190311,F,60대,M001_한식,100.8,,,
20190311,F,70대,M001_한식,28.5,,,
20190311,M,20대,M001_한식,493.9,,,
20190311,M,30대,M001_한식,475.3,,,
20190311,M,40대,M001_한식,490.4,,,
20190311,M,50대,M001_한식,409.9,,,
20190311,M,60대,M001_한식,176.5,,,
20190311,M,70대,M001_한식,61.0,,,
20190312,F,20대,M001_한식,409.6,,,
20190312,F,30대,M001_한식,303.0,,,
20190312,F,40대,M001_한식,361.3,,,
20190312,F,50대,M001_한식,289.9,,,
20190312,F,60대,M001_한식,100.5,,,
20190312,F,70대,M001_한식,27.8,,,
20190312,M,20대,M001_한식,493.8,,,
20190312,M,30대,M001_한식,484.2,,,
20190312,M,40대,M001_한식,514.3,,,
20190312,M,50대,M001_한식,427.7,,,
20190312,M,60대,M001_한식,181.9,,,
20190312,M,70대,M001_한식,61.6,,,
20190313,F,20대,M001_한식,415.4,,,
20190313,F,30대,M001_한식,315.5,,,
20190313,F,40대,M001_한식,375.5,,,
20190313,F,50대,M001_한식,296.8,,,
20190313,F,60대,M001_한식,102.4,,,
20190313,F,70대,M001_한식,28.7,,,
20190313,M,20대,M001_한식,501.1,,,
20190313,M,30대,M001_한식,500.6,,,
20190313,M,40대,M001_한식,531.4,,,
20190313,M,50대,M001_한식,443.0,,,
20190313,M,60대,M001_한식,189.6,,,
20190313,M,70대,M001_한식,63.3,,,
20190314,F,20대,M001_한식,415.1,,,
20190314,F,30대,M001_한식,319.5,,,
20190314,F,40대,M001_한식,382.4,,,
20190314,F,50대,M001_한식,299.8,,,
20190314,F,60대,M001_한식,104.8,,,
20190314,F,70대,M001_한식,29.7,,,
20190314,M,20대,M001_한식,505.4,,,
20190314,M,30대,M001_한식,517.3,,,
20190314,M,40대,M001_한식,544.1,,,
20190314,M,50대,M001_한식,453.1,,,
20190314,M,60대,M001_한식,190.4,,,
20190314,M,70대,M001_한식,66.1,,,
20190315,F,20대,M001_한식,405.6,,,
20190315,F,30대,M001_한식,343.3,,,
20190315,F,40대,M001_한식,409.3,,,
20190315,F,50대,M001_한식,308.1,,,
20190315,F,60대,M001_한식,104.2,,,
20190315,F,70대,M001_한식,28.6,,,
20190315,M,20대,M001_한식,504.1,,,
20190315,M,30대,M001_한식,546.0,,,
20190315,M,40대,M001_한식,583.5,,,
20190315,M,50대,M001_한식,470.2,,,
20190315,M,60대,M001_한식,193.1,,,
20190315,M,70대,M001_한식,62.2,,,
20190316,F,20대,M001_한식,388.5,,,
20190316,F,30대,M001_한식,358.0,,,
20190316,F,40대,M001_한식,451.3,,,
20190316,F,50대,M001_한식,323.5,,,
20190316,F,60대,M001_한식,113.2,,,
20190316,F,70대,M001_한식,31.5,,,
20190316,M,20대,M001_한식,521.4,,,
20190316,M,30대,M001_한식,605.7,,,
20190316,M,40대,M001_한식,676.5,,,
20190316,M,50대,M001_한식,530.5,,,
20190316,M,60대,M001_한식,213.0,,,
20190316,M,70대,M001_한식,68.7,,,
20190317,F,20대,M001_한식,335.0,,,
20190317,F,30대,M001_한식,296.6,,,
20190317,F,40대,M001_한식,354.6,,,
20190317,F,50대,M001_한식,275.2,,,
20190317,F,60대,M001_한식,100.6,,,
20190317,F,70대,M001_한식,25.7,,,
20190317,M,20대,M001_한식,478.0,,,
20190317,M,30대,M001_한식,530.2,,,
20190317,M,40대,M001_한식,557.7,,,
20190317,M,50대,M001_한식,455.0,,,
20190317,M,60대,M001_한식,194.2,,,
20190317,M,70대,M001_한식,60.9,,,
20190318,F,20대,M001_한식,401.0,,,
20190318,F,30대,M001_한식,303.1,,,
20190318,F,40대,M001_한식,354.1,,,
20190318,F,50대,M001_한식,290.0,,,
20190318,F,60대,M001_한식,102.4,,,
20190318,F,70대,M001_한식,29.7,,,
20190318,M,20대,M001_한식,490.6,,,
20190318,M,30대,M001_한식,483.0,,,
20190318,M,40대,M001_한식,497.6,,,
20190318,M,50대,M001_한식,419.5,,,
20190318,M,60대,M001_한식,181.7,,,
20190318,M,70대,M001_한식,63.3,,,
20190319,F,20대,M001_한식,411.6,,,
20190319,F,30대,M001_한식,317.2,,,
20190319,F,40대,M001_한식,376.8,,,
20190319,F,50대,M001_한식,304.4,,,
20190319,F,60대,M001_한식,107.2,,,
20190319,F,70대,M001_한식,31.2,,,
20190319,M,20대,M001_한식,492.4,,,
20190319,M,30대,M001_한식,497.9,,,
20190319,M,40대,M001_한식,527.9,,,
20190319,M,50대,M001_한식,441.7,,,
20190319,M,60대,M001_한식,188.6,,,
20190319,M,70대,M001_한식,65.0,,,
20190320,F,20대,M001_한식,393.4,,,
20190320,F,30대,M001_한식,302.5,,,
20190320,F,40대,M001_한식,367.0,,,
20190320,F,50대,M001_한식,289.8,,,
20190320,F,60대,M001_한식,98.7,,,
20190320,F,70대,M001_한식,27.8,,,
20190320,M,20대,M001_한식,481.9,,,
20190320,M,30대,M001_한식,492.2,,,
20190320,M,40대,M001_한식,526.6,,,
20190320,M,50대,M001_한식,438.4,,,
20190320,M,60대,M001_한식,181.4,,,
20190320,M,70대,M001_한식,59.4,,,
20190321,F,20대,M001_한식,413.6,,,
20190321,F,30대,M001_한식,323.7,,,
20190321,F,40대,M001_한식,389.4,,,
20190321,F,50대,M001_한식,302.0,,,
20190321,F,60대,M001_한식,103.2,,,
20190321,F,70대,M001_한식,29.5,,,
20190321,M,20대,M001_한식,496.0,,,
20190321,M,30대,M001_한식,511.4,,,
20190321,M,40대,M001_한식,541.6,,,
20190321,M,50대,M001_한식,448.7,,,
20190321,M,60대,M001_한식,187.5,,,
20190321,M,70대,M001_한식,61.7,,,
20190322,F,20대,M001_한식,414.7,,,
20190322,F,30대,M001_한식,358.4,,,
20190322,F,40대,M001_한식,426.6,,,
20190322,F,50대,M001_한식,320.1,,,
20190322,F,60대,M001_한식,109.4,,,
20190322,F,70대,M001_한식,31.6,,,
20190322,M,20대,M001_한식,505.7,,,
20190322,M,30대,M001_한식,563.7,,,
20190322,M,40대,M001_한식,600.6,,,
20190322,M,50대,M001_한식,483.8,,,
20190322,M,60대,M001_한식,201.6,,,
20190322,M,70대,M001_한식,65.9,,,
20190323,F,20대,M001_한식,369.4,,,
20190323,F,30대,M001_한식,347.9,,,
20190323,F,40대,M001_한식,446.6,,,
20190323,F,50대,M001_한식,324.0,,,
20190323,F,60대,M001_한식,110.6,,,
20190323,F,70대,M001_한식,29.7,,,
20190323,M,20대,M001_한식,510.4,,,
20190323,M,30대,M001_한식,597.3,,,
20190323,M,40대,M001_한식,664.2,,,
20190323,M,50대,M001_한식,527.3,,,
20190323,M,60대,M001_한식,210.7,,,
20190323,M,70대,M001_한식,65.2,,,
20190324,F,20대,M001_한식,329.0,,,
20190324,F,30대,M001_한식,303.9,,,
20190324,F,40대,M001_한식,371.9,,,
20190324,F,50대,M001_한식,287.8,,,
20190324,F,60대,M001_한식,101.2,,,
20190324,F,70대,M001_한식,26.6,,,
20190324,M,20대,M001_한식,474.8,,,
20190324,M,30대,M001_한식,542.5,,,
20190324,M,40대,M001_한식,574.3,,,
20190324,M,50대,M001_한식,471.5,,,
20190324,M,60대,M001_한식,199.5,,,
20190324,M,70대,M001_한식,62.5,,,
20190325,F,20대,M001_한식,404.0,,,
20190325,F,30대,M001_한식,310.0,,,
20190325,F,40대,M001_한식,362.6,,,
20190325,F,50대,M001_한식,290.4,,,
20190325,F,60대,M001_한식,102.4,,,
20190325,F,70대,M001_한식,29.5,,,
20190325,M,20대,M001_한식,487.1,,,
20190325,M,30대,M001_한식,493.1,,,
20190325,M,40대,M001_한식,506.9,,,
20190325,M,50대,M001_한식,423.5,,,
20190325,M,60대,M001_한식,181.6,,,
20190325,M,70대,M001_한식,63.9,,,
20190326,F,20대,M001_한식,409.6,,,
20190326,F,30대,M001_한식,318.7,,,
20190326,F,40대,M001_한식,384.4,,,
20190326,F,50대,M001_한식,303.5,,,
20190326,F,60대,M001_한식,108.3,,,
20190326,F,70대,M001_한식,31.1,,,
20190326,M,20대,M001_한식,484.2,,,
20190326,M,30대,M001_한식,494.2,,,
20190326,M,40대,M001_한식,534.2,,,
20190326,M,50대,M001_한식,442.5,,,
20190326,M,60대,M001_한식,191.0,,,
20190326,M,70대,M001_한식,66.0,,,
20190327,F,20대,M001_한식,412.7,,,
20190327,F,30대,M001_한식,326.5,,,
20190327,F,40대,M001_한식,389.3,,,
20190327,F,50대,M001_한식,306.0,,,
20190327,F,60대,M001_한식,105.4,,,
20190327,F,70대,M001_한식,30.3,,,
20190327,M,20대,M001_한식,491.9,,,
20190327,M,30대,M001_한식,509.7,,,
20190327,M,40대,M001_한식,547.1,,,
20190327,M,50대,M001_한식,455.3,,,
20190327,M,60대,M001_한식,193.7,,,
20190327,M,70대,M001_한식,63.4,,,
20190328,F,20대,M001_한식,413.7,,,
20190328,F,30대,M001_한식,334.8,,,
20190328,F,40대,M001_한식,401.1,,,
20190328,F,50대,M001_한식,315.3,,,
20190328,F,60대,M001_한식,110.8,,,
20190328,F,70대,M001_한식,30.7,,,
20190328,M,20대,M001_한식,489.9,,,
20190328,M,30대,M001_한식,516.9,,,
20190328,M,40대,M001_한식,558.9,,,
20190328,M,50대,M001_한식,459.2,,,
20190328,M,60대,M001_한식,196.2,,,
20190328,M,70대,M001_한식,66.9,,,
20190329,F,20대,M001_한식,415.5,,,
20190329,F,30대,M001_한식,372.7,,,
20190329,F,40대,M001_한식,441.7,,,
20190329,F,50대,M001_한식,330.0,,,
20190329,F,60대,M001_한식,114.7,,,
20190329,F,70대,M001_한식,31.2,,,
20190329,M,20대,M001_한식,506.5,,,
20190329,M,30대,M001_한식,578.8,,,
20190329,M,40대,M001_한식,621.9,,,
20190329,M,50대,M001_한식,502.6,,,
20190329,M,60대,M001_한식,208.0,,,
20190329,M,70대,M001_한식,69.2,,,
20190330,F,20대,M001_한식,377.9,,,
20190330,F,30대,M001_한식,356.4,,,
20190330,F,40대,M001_한식,455.0,,,
20190330,F,50대,M001_한식,328.2,,,
20190330,F,60대,M001_한식,112.7,,,
20190330,F,70대,M001_한식,30.1,,,
20190330,M,20대,M001_한식,502.5,,,
20190330,M,30대,M001_한식,612.3,,,
20190330,M,40대,M001_한식,681.1,,,
20190330,M,50대,M001_한식,539.1,,,
20190330,M,60대,M001_한식,214.8,,,
20190330,M,70대,M001_한식,67.0,,,
20190331,F,20대,M001_한식,330.2,,,
20190331,F,30대,M001_한식,295.3,,,
20190331,F,40대,M001_한식,360.5,,,
20190331,F,50대,M001_한식,281.2,,,
20190331,F,60대,M001_한식,100.3,,,
20190331,F,70대,M001_한식,26.8,,,
20190331,M,20대,M001_한식,464.6,,,
20190331,M,30대,M001_한식,525.8,,,
20190331,M,40대,M001_한식,562.5,,,
20190331,M,50대,M001_한식,467.6,,,
20190331,M,60대,M001_한식,198.4,,,
20190331,M,70대,M001_한식,61.5,,,
20190401,F,20대,M001_한식,403.2,,,
20190401,F,30대,M001_한식,306.7,,,
20190401,F,40대,M001_한식,362.5,,,
20190401,F,50대,M001_한식,294.0,,,
20190401,F,60대,M001_한식,103.8,,,
20190401,F,70대,M001_한식,29.6,,,
20190401,M,20대,M001_한식,488.8,,,
20190401,M,30대,M001_한식,488.4,,,
20190401,M,40대,M001_한식,512.3,,,
20190401,M,50대,M001_한식,428.3,,,
20190401,M,60대,M001_한식,184.9,,,
20190401,M,70대,M001_한식,63.7,,,
20190402,F,20대,M001_한식,411.9,,,
20190402,F,30대,M001_한식,319.1,,,
20190402,F,40대,M001_한식,387.1,,,
20190402,F,50대,M001_한식,307.3,,,
20190402,F,60대,M001_한식,108.1,,,
20190402,F,70대,M001_한식,31.1,,,
20190402,M,20대,M001_한식,494.3,,,
20190402,M,30대,M001_한식,499.5,,,
20190402,M,40대,M001_한식,532.1,,,
20190402,M,50대,M001_한식,447.6,,,
20190402,M,60대,M001_한식,193.1,,,
20190402,M,70대,M001_한식,66.4,,,
20190403,F,20대,M001_한식,411.8,,,
20190403,F,30대,M001_한식,326.0,,,
20190403,F,40대,M001_한식,393.5,,,
20190403,F,50대,M001_한식,313.1,,,
20190403,F,60대,M001_한식,108.8,,,
20190403,F,70대,M001_한식,30.8,,,
20190403,M,20대,M001_한식,495.3,,,
20190403,M,30대,M001_한식,512.4,,,
20190403,M,40대,M001_한식,550.0,,,
20190403,M,50대,M001_한식,460.2,,,
20190403,M,60대,M001_한식,196.0,,,
20190403,M,70대,M001_한식,67.4,,,
20190404,F,20대,M001_한식,410.2,,,
20190404,F,30대,M001_한식,331.4,,,
20190404,F,40대,M001_한식,403.1,,,
20190404,F,50대,M001_한식,316.4,,,
20190404,F,60대,M001_한식,110.7,,,
20190404,F,70대,M001_한식,31.3,,,
20190404,M,20대,M001_한식,491.0,,,
20190404,M,30대,M001_한식,518.7,,,
20190404,M,40대,M001_한식,557.2,,,
20190404,M,50대,M001_한식,462.1,,,
20190404,M,60대,M001_한식,196.6,,,
20190404,M,70대,M001_한식,67.4,,,
20190405,F,20대,M001_한식,415.2,,,
20190405,F,30대,M001_한식,359.7,,,
20190405,F,40대,M001_한식,438.1,,,
20190405,F,50대,M001_한식,323.9,,,
20190405,F,60대,M001_한식,111.8,,,
20190405,F,70대,M001_한식,30.9,,,
20190405,M,20대,M001_한식,509.3,,,
20190405,M,30대,M001_한식,569.5,,,
20190405,M,40대,M001_한식,616.7,,,
20190405,M,50대,M001_한식,495.1,,,
20190405,M,60대,M001_한식,203.5,,,
20190405,M,70대,M001_한식,66.2,,,
20190406,F,20대,M001_한식,390.2,,,
20190406,F,30대,M001_한식,365.2,,,
20190406,F,40대,M001_한식,470.0,,,
20190406,F,50대,M001_한식,341.8,,,
20190406,F,60대,M001_한식,115.7,,,
20190406,F,70대,M001_한식,32.1,,,
20190406,M,20대,M001_한식,516.1,,,
20190406,M,30대,M001_한식,620.5,,,
20190406,M,40대,M001_한식,693.1,,,
20190406,M,50대,M001_한식,551.5,,,
20190406,M,60대,M001_한식,221.9,,,
20190406,M,70대,M001_한식,71.2,,,
20190407,F,20대,M001_한식,340.3,,,
20190407,F,30대,M001_한식,310.4,,,
20190407,F,40대,M001_한식,378.8,,,
20190407,F,50대,M001_한식,293.6,,,
20190407,F,60대,M001_한식,106.2,,,
20190407,F,70대,M001_한식,27.9,,,
20190407,M,20대,M001_한식,473.8,,,
20190407,M,30대,M001_한식,541.3,,,
20190407,M,40대,M001_한식,587.0,,,
20190407,M,50대,M001_한식,476.4,,,
20190407,M,60대,M001_한식,203.8,,,
20190407,M,70대,M001_한식,63.2,,,
20190408,F,20대,M001_한식,403.1,,,
20190408,F,30대,M001_한식,314.0,,,
20190408,F,40대,M001_한식,369.9,,,
20190408,F,50대,M001_한식,301.2,,,
20190408,F,60대,M001_한식,106.8,,,
20190408,F,70대,M001_한식,30.5,,,
20190408,M,20대,M001_한식,488.6,,,
20190408,M,30대,M001_한식,493.9,,,
20190408,M,40대,M001_한식,517.8,,,
20190408,M,50대,M001_한식,430.8,,,
20190408,M,60대,M001_한식,189.2,,,
20190408,M,70대,M001_한식,66.6,,,
20190409,F,20대,M001_한식,388.3,,,
20190409,F,30대,M001_한식,302.1,,,
20190409,F,40대,M001_한식,372.5,,,
20190409,F,50대,M001_한식,298.5,,,
20190409,F,60대,M001_한식,104.1,,,
20190409,F,70대,M001_한식,29.5,,,
20190409,M,20대,M001_한식,468.5,,,
20190409,M,30대,M001_한식,482.2,,,
20190409,M,40대,M001_한식,523.4,,,
20190409,M,50대,M001_한식,435.3,,,
20190409,M,60대,M001_한식,181.6,,,
20190409,M,70대,M001_한식,61.6,,,
